success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,STUDY_ID,PROLIFIC_PID,SESSION_ID,followed_instructions,view_history,rt,set_size,target_present,RT,response,target_position,distractor_positions,jitter,correct_response,test_part,correct,stimulus,key_press,search_type,responses
,html-keyboard-response,78,249849,0.0-4.0-1.1-1.29,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,79,252033,0.0-4.0-1.1-0.30,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,0.0,765.1753546531836,f,"[-0.33333333333333304, -0.33333333333333304]","[[0.33333333333333304, -0.33333333333333304], [0, 0.33333333333333304], [0.16666666666666602, -0.16666666666666602], [0, 0.16666666666666602], [0, -0.33333333333333304], [0, 0], [0.16666666666666602, 0.16666666666666602]]",200.82464534789324,f,main,1.0,,,shape,
,html-keyboard-response,80,253034,0.0-4.0-1.1-1.30,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,81,255808,0.0-4.0-1.1-0.31,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,1.0,570.5886380863376,j,"[0.16666666666666602, 0]","[[0, 0], [0.33333333333333304, -0.33333333333333304], [0, 0.33333333333333304], [0.33333333333333304, 0.16666666666666602], [0.16666666666666602, 0.16666666666666602], [-0.33333333333333304, 0], [-0.33333333333333304, -0.33333333333333304]]",990.4113619122654,j,main,1.0,,,shape,
,html-keyboard-response,82,256809,0.0-4.0-1.1-1.31,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,instructions,83,257991,0.0-4.0-2.1,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,"[{""page_index"":0,""viewing_time"":1180.000000000291}]",1180.9999999968568,,,,,,,,,,,,,,
,call-function,84,257991,0.0-4.0-3.1,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,,,,
,instructions,85,259159,0.0-4.0-0.2,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,"[{""page_index"":0,""viewing_time"":1166.0000000010768}]",1167.0000000012806,,,,,,,,,,,,,,
,p5vs_yn,86,261511,0.0-4.0-1.2-0.32,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,4.0,1.0,636.9476648622367,j,"[0, -0.16666666666666602]","[[-0.33333333333333304, -0.16666666666666602], [-0.33333333333333304, 0.16666666666666602], [0.33333333333333304, 0.16666666666666602]]",501.05233513750136,j,main,1.0,,,conjunction,
,html-keyboard-response,87,262512,0.0-4.0-1.2-1.32,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,88,265022,0.0-4.0-1.2-0.33,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,0.0,736.6276578766992,f,"[0, 0.16666666666666602]","[[0.33333333333333304, 0], [0, -0.16666666666666602], [0.16666666666666602, -0.16666666666666602], [0, 0.33333333333333304], [0.16666666666666602, 0.33333333333333304], [-0.16666666666666602, 0.33333333333333304], [0.33333333333333304, 0.33333333333333304]]",560.3723421227187,f,main,1.0,,,shape,
,html-keyboard-response,89,266023,0.0-4.0-1.2-1.33,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,90,268610,0.0-4.0-1.2-0.34,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,1.0,646.5854581699823,j,"[0.33333333333333304, 0]","[[0.16666666666666602, -0.16666666666666602], [-0.16666666666666602, -0.16666666666666602], [0, 0.16666666666666602], [0, 0], [-0.16666666666666602, 0.16666666666666602], [0.16666666666666602, 0.16666666666666602], [0, -0.16666666666666602]]",704.4145418331027,j,main,1.0,,,conjunction,
,html-keyboard-response,91,269611,0.0-4.0-1.2-1.34,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,92,272769,0.0-4.0-1.2-0.35,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,4.0,0.0,1100.7099993010052,f,"[0, -0.16666666666666602]","[[-0.16666666666666602, -0.16666666666666602], [-0.16666666666666602, 0.16666666666666602], [0.33333333333333304, -0.16666666666666602]]",853.2900006975979,f,main,1.0,,,shape,
,html-keyboard-response,93,273769,0.0-4.0-1.2-1.35,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,94,276533,0.0-4.0-1.2-0.36,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,4.0,1.0,678.4724872348597,j,"[-0.33333333333333304, 0.16666666666666602]","[[0.16666666666666602, 0.16666666666666602], [0.16666666666666602, 0.33333333333333304], [0, 0]]",868.5275127645582,j,main,1.0,,,shape,
,html-keyboard-response,95,277542,0.0-4.0-1.2-1.36,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,96,279980,0.0-4.0-1.2-0.37,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,0.0,725.4538789718645,f,"[-0.33333333333333304, 0]","[[-0.16666666666666602, -0.33333333333333304], [-0.16666666666666602, 0.16666666666666602], [0.16666666666666602, -0.33333333333333304], [0.16666666666666602, 0], [-0.33333333333333304, 0.33333333333333304], [-0.16666666666666602, 0.33333333333333304], [-0.16666666666666602, -0.16666666666666602]]",490.54612102918327,f,main,1.0,,,conjunction,
,html-keyboard-response,97,280980,0.0-4.0-1.2-1.37,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,98,283374,0.0-4.0-1.2-0.38,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,1.0,570.654104926507,j,"[0.33333333333333304, -0.16666666666666602]","[[0.16666666666666602, -0.16666666666666602], [-0.16666666666666602, 0], [0, -0.33333333333333304], [0.33333333333333304, -0.33333333333333304], [0, -0.16666666666666602], [0, 0], [-0.16666666666666602, -0.33333333333333304]]",608.3458950743079,j,main,1.0,,,shape,
,html-keyboard-response,99,284375,0.0-4.0-1.2-1.38,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,100,286287,0.0-4.0-1.2-0.39,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,4.0,0.0,650.4449660104001,f,"[-0.16666666666666602, -0.16666666666666602]","[[-0.33333333333333304, -0.16666666666666602], [0.16666666666666602, 0.33333333333333304], [0, 0]]",58.55503398925066,f,main,1.0,,,conjunction,
,html-keyboard-response,101,287293,0.0-4.0-1.2-1.39,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,102,290058,0.0-4.0-1.2-0.40,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,4.0,0.0,590.1107455217862,f,"[-0.33333333333333304, -0.16666666666666602]","[[0.16666666666666602, -0.33333333333333304], [-0.33333333333333304, -0.33333333333333304], [0.33333333333333304, -0.33333333333333304]]",953.8892544806004,f,main,1.0,,,conjunction,
,html-keyboard-response,103,291059,0.0-4.0-1.2-1.40,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,104,293793,0.0-4.0-1.2-0.41,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,1.0,585.4823384913616,j,"[0.16666666666666602, -0.16666666666666602]","[[-0.33333333333333304, 0.16666666666666602], [-0.16666666666666602, 0], [-0.16666666666666602, -0.33333333333333304], [0.33333333333333304, 0.16666666666666602], [-0.33333333333333304, 0.33333333333333304], [0, -0.33333333333333304], [-0.16666666666666602, -0.16666666666666602]]",935.5176615063101,j,main,1.0,,,conjunction,
,html-keyboard-response,105,294793,0.0-4.0-1.2-1.41,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,106,296763,0.0-4.0-1.2-0.42,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,0.0,691.5463685952709,f,"[0.16666666666666602, -0.16666666666666602]","[[0.33333333333333304, 0.16666666666666602], [0.16666666666666602, 0.33333333333333304], [0, -0.33333333333333304], [-0.33333333333333304, 0.16666666666666602], [0.33333333333333304, 0], [0, 0], [0.16666666666666602, 0]]",64.45363140664995,f,main,1.0,,,shape,
,html-keyboard-response,107,297764,0.0-4.0-1.2-1.42,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,108,300442,0.0-4.0-1.2-0.43,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,0.0,781.7411387484754,f,"[-0.33333333333333304, 0]","[[0.16666666666666602, 0.33333333333333304], [-0.16666666666666602, -0.16666666666666602], [-0.16666666666666602, 0], [0.33333333333333304, -0.16666666666666602], [0.16666666666666602, 0.16666666666666602], [-0.16666666666666602, -0.33333333333333304], [0.16666666666666602, -0.16666666666666602]]",677.2588612511754,f,main,1.0,,,conjunction,
,html-keyboard-response,109,301451,0.0-4.0-1.2-1.43,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,110,303513,0.0-4.0-1.2-0.44,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,4.0,1.0,684.5009289107402,j,"[0, 0.16666666666666602]","[[0.33333333333333304, 0], [0.16666666666666602, 0.16666666666666602], [-0.16666666666666602, 0.33333333333333304]]",152.49907108955085,j,main,1.0,,,shape,
,html-keyboard-response,111,304514,0.0-4.0-1.2-1.44,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,112,307247,0.0-4.0-1.2-0.45,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,4.0,1.0,632.0005925088772,j,"[-0.16666666666666602, 0.33333333333333304]","[[0.16666666666666602, 0.16666666666666602], [0.16666666666666602, 0.33333333333333304], [0.16666666666666602, 0]]",897.9994074907154,j,main,1.0,,,conjunction,
,html-keyboard-response,113,308248,0.0-4.0-1.2-1.45,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,114,310777,0.0-4.0-1.2-0.46,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,4.0,0.0,592.8593996984418,f,"[0.33333333333333304, -0.33333333333333304]","[[-0.33333333333333304, 0.16666666666666602], [0, -0.16666666666666602], [0.16666666666666602, -0.33333333333333304]]",724.1406003013253,f,main,1.0,,,shape,
,html-keyboard-response,115,311778,0.0-4.0-1.2-1.46,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,116,313755,0.0-4.0-1.2-0.47,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,1.0,750.4405275147292,j,"[-0.33333333333333304, -0.33333333333333304]","[[0.33333333333333304, -0.16666666666666602], [0, -0.33333333333333304], [-0.33333333333333304, -0.16666666666666602], [0.16666666666666602, 0], [-0.16666666666666602, 0.16666666666666602], [0.16666666666666602, -0.33333333333333304], [0, 0.33333333333333304]]",10.559472488239408,j,main,1.0,,,shape,
,html-keyboard-response,117,314756,0.0-4.0-1.2-1.47,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,instructions,118,315959,0.0-4.0-2.2,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,"[{""page_index"":0,""viewing_time"":1200.9999999973224}]",1201.999999997497,,,,,,,,,,,,,,
,call-function,119,315959,0.0-4.0-3.2,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,,,,
,instructions,120,316911,0.0-4.0-0.3,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,"[{""page_index"":0,""viewing_time"":950.0000000007567}]",951.0000000009313,,,,,,,,,,,,,,
,p5vs_yn,121,319776,0.0-4.0-1.3-0.48,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,4.0,1.0,865.6457605545875,j,"[0.16666666666666602, 0.16666666666666602]","[[0, -0.33333333333333304], [0.16666666666666602, -0.16666666666666602], [-0.16666666666666602, -0.33333333333333304]]",781.354239443317,j,main,1.0,,,conjunction,
,html-keyboard-response,122,320776,0.0-4.0-1.3-1.48,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,123,323060,0.0-4.0-1.3-0.49,aaaab,575d5df57c83cc000759accd,"[136, 128, 179, 197, 249, 4, 144, 68, 70, 144, 189, 195, 251, 56, 58, 125, 197, 114, 201, 4, 26, 180, 71, 246, 131, 90, 26, 79, 112, 70, 174, 207]",5f96dd9824dc39060be2c67f,575d5df57c83cc000759accd,5f96f219533b5302b4d7ca39,True,,,8.0,0.0,853.3318801244604,f,"[-0.16666666666666602, 0.16666666666666602]","[[-0.33333333333333304, -0.16666666666666602], [-0.33333333333333304, 0], [-0.33333333333333304, 0.16666666666666602], [-0.16666666666666602, -0.33333333333333304], [0.33333333333333304, -0.33333333333333304], [0.33333333333333304, 0], [-0.16666666666666602, -0.16666666666666602]]",206.66811987757683,f,main,1.0,,,conjunction,
